column_name,root,sub_root,metric_type,time_horizon,unit,family,stem,cluster_key
day_utc,day,utc,utc,spot,none,Metadata,day_utc,Metadata | root=day | sub_root=utc | type=utc | time=spot | unit=none
lth_investor_price_ratio_pct98_usd,lth,investor,price_ratio,spot,usd,Holder Cohorts,lth_investor_price_ratio_pct98,Holder Cohorts | root=lth | sub_root=investor | type=price_ratio | time=spot | unit=usd
lth_investor_price_ratio_pct98_usd_sats,lth,investor,price_ratio,spot,usd_sats,Holder Cohorts,lth_investor_price_ratio_pct98,Holder Cohorts | root=lth | sub_root=investor | type=price_ratio | time=spot | unit=usd_sats
lth_investor_price_ratio_pct99,lth,investor,price_ratio,spot,none,Holder Cohorts,lth_investor_price_ratio_pct99,Holder Cohorts | root=lth | sub_root=investor | type=price_ratio | time=spot | unit=none
lth_investor_price_ratio_pct99_usd,lth,investor,price_ratio,spot,usd,Holder Cohorts,lth_investor_price_ratio_pct99,Holder Cohorts | root=lth | sub_root=investor | type=price_ratio | time=spot | unit=usd
lth_investor_price_ratio_pct99_usd_sats,lth,investor,price_ratio,spot,usd_sats,Holder Cohorts,lth_investor_price_ratio_pct99,Holder Cohorts | root=lth | sub_root=investor | type=price_ratio | time=spot | unit=usd_sats
lth_investor_price_ratio_sd,lth,investor,price_ratio,spot,none,Holder Cohorts,lth_investor_price_ratio_sd,Holder Cohorts | root=lth | sub_root=investor | type=price_ratio | time=spot | unit=none
lth_investor_price_ratio_sma,lth,investor,price_ratio_sma,spot,none,Holder Cohorts,lth_investor_price,Holder Cohorts | root=lth | sub_root=investor | type=price_ratio_sma | time=spot | unit=none
lth_investor_price_ratio_zscore,lth,investor,price_ratio,spot,none,Holder Cohorts,lth_investor_price,Holder Cohorts | root=lth | sub_root=investor | type=price_ratio | time=spot | unit=none
lth_investor_price_sats,lth,investor,price,spot,sats,Holder Cohorts,lth_investor_price,Holder Cohorts | root=lth | sub_root=investor | type=price | time=spot | unit=sats
lth_loss_value_created,lth,loss,loss_value,spot,none,Holder Cohorts,lth_loss_value_created,Holder Cohorts | root=lth | sub_root=loss | type=loss_value | time=spot | unit=none
lth_loss_value_destroyed,lth,loss,loss_value,spot,none,Holder Cohorts,lth_loss_value_destroyed,Holder Cohorts | root=lth | sub_root=loss | type=loss_value | time=spot | unit=none
lth_lower_price_band,lth,lower,price,spot,none,Holder Cohorts,lth_lower_price_band,Holder Cohorts | root=lth | sub_root=lower | type=price | time=spot | unit=none
lth_lower_price_band_sats,lth,lower,price,spot,sats,Holder Cohorts,lth_lower_price_band,Holder Cohorts | root=lth | sub_root=lower | type=price | time=spot | unit=sats
lth_max_cost_basis,lth,max,max_cost_basis,spot,none,Holder Cohorts,lth_max_cost_basis,Holder Cohorts | root=lth | sub_root=max | type=max_cost_basis | time=spot | unit=none
lth_max_cost_basis_sats,lth,max,max_cost_basis,spot,sats,Holder Cohorts,lth_max_cost_basis,Holder Cohorts | root=lth | sub_root=max | type=max_cost_basis | time=spot | unit=sats
lth_min_cost_basis,lth,min,min_cost_basis,spot,none,Holder Cohorts,lth_min_cost_basis,Holder Cohorts | root=lth | sub_root=min | type=min_cost_basis | time=spot | unit=none
lth_mvrv,lth,mvrv,mvrv,spot,none,Holder Cohorts,lth_mvrv,Holder Cohorts | root=lth | sub_root=mvrv | type=mvrv | time=spot | unit=none
lth_neg_realized_loss,lth,neg,loss,spot,none,Holder Cohorts,lth_neg_realized_loss,Holder Cohorts | root=lth | sub_root=neg | type=loss | time=spot | unit=none
lth_neg_realized_loss_cumulative,lth,neg,loss_cumulative,spot,none,Holder Cohorts,lth_neg_realized_loss_cumulative,Holder Cohorts | root=lth | sub_root=neg | type=loss_cumulative | time=spot | unit=none
lth_neg_unrealized_loss,lth,neg,loss,spot,none,Holder Cohorts,lth_neg_unrealized_loss,Holder Cohorts | root=lth | sub_root=neg | type=loss | time=spot | unit=none
lth_neg_unrealized_loss_rel_to_market_cap,lth,neg,loss_cap,spot,none,Holder Cohorts,lth_neg_unrealized_loss_rel_to_market_cap,Holder Cohorts | root=lth | sub_root=neg | type=loss_cap | time=spot | unit=none
lth_neg_unrealized_loss_rel_to_own_market_cap,lth,neg,loss_cap,spot,none,Holder Cohorts,lth_neg_unrealized_loss_rel_to_own_market_cap,Holder Cohorts | root=lth | sub_root=neg | type=loss_cap | time=spot | unit=none
lth_neg_unrealized_loss_rel_to_own_total_unrealized_pnl,lth,neg,loss_pnl,spot,none,Holder Cohorts,lth_neg_unrealized_loss_rel_to_own_total_unrealized_pnl,Holder Cohorts | root=lth | sub_root=neg | type=loss_pnl | time=spot | unit=none
lth_net_realized_pnl,lth,net,pnl,spot,none,Holder Cohorts,lth_net_realized_pnl,Holder Cohorts | root=lth | sub_root=net | type=pnl | time=spot | unit=none
lth_net_realized_pnl_7d_ema,lth,net,pnl_ema,7d,none,Holder Cohorts,lth_net_realized_pnl,Holder Cohorts | root=lth | sub_root=net | type=pnl_ema | time=7d | unit=none
lth_net_realized_pnl_cumulative,lth,net,pnl_cumulative,spot,none,Holder Cohorts,lth_net_realized_pnl_cumulative,Holder Cohorts | root=lth | sub_root=net | type=pnl_cumulative | time=spot | unit=none
lth_net_realized_pnl_cumulative_30d_delta,lth,net,pnl_cumulative,30d,none,Holder Cohorts,lth_net_realized_pnl_cumulative_delta,Holder Cohorts | root=lth | sub_root=net | type=pnl_cumulative | time=30d | unit=none
lth_net_realized_pnl_cumulative_30d_delta_rel_to_market_cap,lth,net,pnl_cumulative_cap,30d,none,Holder Cohorts,lth_net_realized_pnl_cumulative_delta_rel_to_market_cap,Holder Cohorts | root=lth | sub_root=net | type=pnl_cumulative_cap | time=30d | unit=none
lth_net_realized_pnl_cumulative_30d_delta_rel_to_realized_cap,lth,net,pnl_cumulative_cap,30d,none,Holder Cohorts,lth_net_realized_pnl_cumulative_delta_rel_to_realized_cap,Holder Cohorts | root=lth | sub_root=net | type=pnl_cumulative_cap | time=30d | unit=none
lth_net_realized_pnl_rel_to_realized_cap,lth,net,pnl_cap,spot,none,Holder Cohorts,lth_net_realized_pnl_rel_to_realized_cap,Holder Cohorts | root=lth | sub_root=net | type=pnl_cap | time=spot | unit=none
lth_net_realized_pnl_rel_to_realized_cap_cumulative,lth,net,pnl_cap_cumulative,spot,none,Holder Cohorts,lth_net_realized_pnl_rel_to_realized_cap_cumulative,Holder Cohorts | root=lth | sub_root=net | type=pnl_cap_cumulative | time=spot | unit=none
lth_net_sentiment,lth,net,sentiment,spot,none,Holder Cohorts,lth_net_sentiment,Holder Cohorts | root=lth | sub_root=net | type=sentiment | time=spot | unit=none
lth_net_unrealized_pnl,lth,net,pnl,spot,none,Holder Cohorts,lth_net_unrealized_pnl,Holder Cohorts | root=lth | sub_root=net | type=pnl | time=spot | unit=none
lth_net_unrealized_pnl_rel_to_market_cap,lth,net,pnl_cap,spot,none,Holder Cohorts,lth_net_unrealized_pnl_rel_to_market_cap,Holder Cohorts | root=lth | sub_root=net | type=pnl_cap | time=spot | unit=none
lth_net_unrealized_pnl_rel_to_own_market_cap,lth,net,pnl_cap,spot,none,Holder Cohorts,lth_net_unrealized_pnl_rel_to_own_market_cap,Holder Cohorts | root=lth | sub_root=net | type=pnl_cap | time=spot | unit=none
lth_net_unrealized_pnl_rel_to_own_total_unrealized_pnl,lth,net,pnl_pnl,spot,none,Holder Cohorts,lth_net_unrealized_pnl_rel_to_own_total_unrealized_pnl,Holder Cohorts | root=lth | sub_root=net | type=pnl_pnl | time=spot | unit=none
lth_nupl,lth,nupl,nupl,spot,none,Holder Cohorts,lth_nupl,Holder Cohorts | root=lth | sub_root=nupl | type=nupl | time=spot | unit=none
lth_pain_index,lth,pain,index,spot,none,Holder Cohorts,lth_pain_index,Holder Cohorts | root=lth | sub_root=pain | type=index | time=spot | unit=none
lth_peak_regret_rel_to_realized_cap,lth,peak,cap,spot,none,Holder Cohorts,lth_peak_regret_rel_to_realized_cap,Holder Cohorts | root=lth | sub_root=peak | type=cap | time=spot | unit=none
lth_profit_flow,lth,profit,profit_flow,spot,none,Holder Cohorts,lth_profit_flow,Holder Cohorts | root=lth | sub_root=profit | type=profit_flow | time=spot | unit=none
lth_profit_value_created,lth,profit,profit_value,spot,none,Holder Cohorts,lth_profit_value_created,Holder Cohorts | root=lth | sub_root=profit | type=profit_value | time=spot | unit=none
lth_profit_value_destroyed,lth,profit,profit_value,spot,none,Holder Cohorts,lth_profit_value_destroyed,Holder Cohorts | root=lth | sub_root=profit | type=profit_value | time=spot | unit=none
lth_realized_cap,lth,realized,cap,spot,none,Holder Cohorts,lth_realized_cap,Holder Cohorts | root=lth | sub_root=realized | type=cap | time=spot | unit=none
lth_realized_cap_30d_delta,lth,realized,cap,30d,none,Holder Cohorts,lth_realized_cap_delta,Holder Cohorts | root=lth | sub_root=realized | type=cap | time=30d | unit=none
lth_realized_cap_cents,lth,realized,cap,spot,cents,Holder Cohorts,lth_realized_cap,Holder Cohorts | root=lth | sub_root=realized | type=cap | time=spot | unit=cents
lth_realized_cap_rel_to_own_market_cap,lth,realized,cap_cap,spot,none,Holder Cohorts,lth_realized_cap_rel_to_own_market_cap,Holder Cohorts | root=lth | sub_root=realized | type=cap_cap | time=spot | unit=none
lth_realized_loss,lth,realized,loss,spot,none,Holder Cohorts,lth_realized_loss,Holder Cohorts | root=lth | sub_root=realized | type=loss | time=spot | unit=none
lth_realized_loss_7d_ema,lth,realized,loss_ema,7d,none,Holder Cohorts,lth_realized_loss,Holder Cohorts | root=lth | sub_root=realized | type=loss_ema | time=7d | unit=none
lth_realized_loss_cumulative,lth,realized,loss_cumulative,spot,none,Holder Cohorts,lth_realized_loss_cumulative,Holder Cohorts | root=lth | sub_root=realized | type=loss_cumulative | time=spot | unit=none
lth_realized_loss_rel_to_realized_cap,lth,realized,loss_cap,spot,none,Holder Cohorts,lth_realized_loss_rel_to_realized_cap,Holder Cohorts | root=lth | sub_root=realized | type=loss_cap | time=spot | unit=none
lth_realized_loss_rel_to_realized_cap_cumulative,lth,realized,loss_cap_cumulative,spot,none,Holder Cohorts,lth_realized_loss_rel_to_realized_cap_cumulative,Holder Cohorts | root=lth | sub_root=realized | type=loss_cap_cumulative | time=spot | unit=none
lth_realized_peak_regret,lth,realized,regret,spot,none,Holder Cohorts,lth_realized_peak_regret,Holder Cohorts | root=lth | sub_root=realized | type=regret | time=spot | unit=none
lth_realized_peak_regret_cumulative,lth,realized,cumulative,spot,none,Holder Cohorts,lth_realized_peak_regret_cumulative,Holder Cohorts | root=lth | sub_root=realized | type=cumulative | time=spot | unit=none
lth_realized_price,lth,realized,price,spot,none,Holder Cohorts,lth_realized_price,Holder Cohorts | root=lth | sub_root=realized | type=price | time=spot | unit=none
lth_realized_price_ratio,lth,realized,price_ratio,spot,none,Holder Cohorts,lth_realized_price,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=none
lth_realized_price_ratio_pct1,lth,realized,price_ratio,spot,none,Holder Cohorts,lth_realized_price_ratio_pct1,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=none
lth_realized_price_ratio_pct1_usd,lth,realized,price_ratio,spot,usd,Holder Cohorts,lth_realized_price_ratio_pct1,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=usd
lth_realized_price_ratio_pct1_usd_sats,lth,realized,price_ratio,spot,usd_sats,Holder Cohorts,lth_realized_price_ratio_pct1,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=usd_sats
lth_realized_price_ratio_pct2,lth,realized,price_ratio,spot,none,Holder Cohorts,lth_realized_price_ratio_pct2,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=none
lth_realized_price_ratio_pct2_usd,lth,realized,price_ratio,spot,usd,Holder Cohorts,lth_realized_price_ratio_pct2,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=usd
lth_realized_price_ratio_pct2_usd_sats,lth,realized,price_ratio,spot,usd_sats,Holder Cohorts,lth_realized_price_ratio_pct2,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=usd_sats
lth_realized_price_ratio_pct5,lth,realized,price_ratio,spot,none,Holder Cohorts,lth_realized_price_ratio_pct5,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=none
lth_realized_price_ratio_pct5_usd,lth,realized,price_ratio,spot,usd,Holder Cohorts,lth_realized_price_ratio_pct5,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=usd
lth_realized_price_ratio_pct5_usd_sats,lth,realized,price_ratio,spot,usd_sats,Holder Cohorts,lth_realized_price_ratio_pct5,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=usd_sats
lth_realized_price_ratio_pct95,lth,realized,price_ratio,spot,none,Holder Cohorts,lth_realized_price_ratio_pct95,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=none
lth_realized_price_ratio_pct95_usd,lth,realized,price_ratio,spot,usd,Holder Cohorts,lth_realized_price_ratio_pct95,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=usd
lth_realized_price_ratio_pct95_usd_sats,lth,realized,price_ratio,spot,usd_sats,Holder Cohorts,lth_realized_price_ratio_pct95,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=usd_sats
lth_realized_price_ratio_pct98,lth,realized,price_ratio,spot,none,Holder Cohorts,lth_realized_price_ratio_pct98,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=none
lth_realized_price_ratio_pct98_usd,lth,realized,price_ratio,spot,usd,Holder Cohorts,lth_realized_price_ratio_pct98,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=usd
lth_realized_price_ratio_pct98_usd_sats,lth,realized,price_ratio,spot,usd_sats,Holder Cohorts,lth_realized_price_ratio_pct98,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=usd_sats
lth_realized_price_ratio_pct99,lth,realized,price_ratio,spot,none,Holder Cohorts,lth_realized_price_ratio_pct99,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=none
lth_realized_price_ratio_pct99_usd,lth,realized,price_ratio,spot,usd,Holder Cohorts,lth_realized_price_ratio_pct99,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=usd
lth_realized_price_ratio_pct99_usd_sats,lth,realized,price_ratio,spot,usd_sats,Holder Cohorts,lth_realized_price_ratio_pct99,Holder Cohorts | root=lth | sub_root=realized | type=price_ratio | time=spot | unit=usd_sats
lth_realized_price_sats,lth,realized,price,spot,sats,Holder Cohorts,lth_realized_price,Holder Cohorts | root=lth | sub_root=realized | type=price | time=spot | unit=sats
lth_realized_profit,lth,realized,profit,spot,none,Holder Cohorts,lth_realized_profit,Holder Cohorts | root=lth | sub_root=realized | type=profit | time=spot | unit=none
lth_realized_profit_7d_ema,lth,realized,profit_ema,7d,none,Holder Cohorts,lth_realized_profit,Holder Cohorts | root=lth | sub_root=realized | type=profit_ema | time=7d | unit=none
lth_realized_profit_cumulative,lth,realized,profit_cumulative,spot,none,Holder Cohorts,lth_realized_profit_cumulative,Holder Cohorts | root=lth | sub_root=realized | type=profit_cumulative | time=spot | unit=none
lth_realized_profit_rel_to_realized_cap,lth,realized,profit_cap,spot,none,Holder Cohorts,lth_realized_profit_rel_to_realized_cap,Holder Cohorts | root=lth | sub_root=realized | type=profit_cap | time=spot | unit=none
lth_realized_profit_rel_to_realized_cap_cumulative,lth,realized,profit_cap_cumulative,spot,none,Holder Cohorts,lth_realized_profit_rel_to_realized_cap_cumulative,Holder Cohorts | root=lth | sub_root=realized | type=profit_cap_cumulative | time=spot | unit=none
lth_realized_profit_to_loss_ratio,lth,realized,profit_loss_ratio,spot,none,Holder Cohorts,lth_realized_profit_to_loss,Holder Cohorts | root=lth | sub_root=realized | type=profit_loss_ratio | time=spot | unit=none
lth_realized_value,lth,realized,value,spot,none,Holder Cohorts,lth_realized_value,Holder Cohorts | root=lth | sub_root=realized | type=value | time=spot | unit=none
lth_sell_side_risk_ratio,lth,sell,ratio,spot,none,Holder Cohorts,lth_sell_side_risk,Holder Cohorts | root=lth | sub_root=sell | type=ratio | time=spot | unit=none
lth_sell_side_risk_ratio_30d_ema,lth,sell,ratio_ema,30d,none,Holder Cohorts,lth_sell_side_risk,Holder Cohorts | root=lth | sub_root=sell | type=ratio_ema | time=30d | unit=none
lth_sell_side_risk_ratio_7d_ema,lth,sell,ratio_ema,7d,none,Holder Cohorts,lth_sell_side_risk,Holder Cohorts | root=lth | sub_root=sell | type=ratio_ema | time=7d | unit=none
lth_sent,lth,sent,sent,spot,none,Holder Cohorts,lth_sent,Holder Cohorts | root=lth | sub_root=sent | type=sent | time=spot | unit=none
lth_sent_14d_ema,lth,sent,sent_ema,14d,none,Holder Cohorts,lth_sent,Holder Cohorts | root=lth | sub_root=sent | type=sent_ema | time=14d | unit=none
lth_sent_14d_ema_btc,lth,sent,sent_ema,14d,btc,Holder Cohorts,lth_sent,Holder Cohorts | root=lth | sub_root=sent | type=sent_ema | time=14d | unit=btc
lth_sent_14d_ema_usd,lth,sent,sent_ema,14d,usd,Holder Cohorts,lth_sent,Holder Cohorts | root=lth | sub_root=sent | type=sent_ema | time=14d | unit=usd
lth_sent_btc,lth,sent,sent,spot,btc,Holder Cohorts,lth_sent,Holder Cohorts | root=lth | sub_root=sent | type=sent | time=spot | unit=btc
lth_sent_btc_cumulative,lth,sent,sent_cumulative,spot,btc,Holder Cohorts,lth_sent_btc_cumulative,Holder Cohorts | root=lth | sub_root=sent | type=sent_cumulative | time=spot | unit=btc
lth_sent_cumulative,lth,sent,sent_cumulative,spot,none,Holder Cohorts,lth_sent_cumulative,Holder Cohorts | root=lth | sub_root=sent | type=sent_cumulative | time=spot | unit=none
lth_sent_in_loss,lth,sent,sent_loss,spot,none,Holder Cohorts,lth_sent_in_loss,Holder Cohorts | root=lth | sub_root=sent | type=sent_loss | time=spot | unit=none
lth_sent_in_loss_14d_ema,lth,sent,sent_loss_ema,14d,none,Holder Cohorts,lth_sent_in_loss,Holder Cohorts | root=lth | sub_root=sent | type=sent_loss_ema | time=14d | unit=none
lth_sent_in_loss_14d_ema_btc,lth,sent,sent_loss_ema,14d,btc,Holder Cohorts,lth_sent_in_loss,Holder Cohorts | root=lth | sub_root=sent | type=sent_loss_ema | time=14d | unit=btc
lth_sent_in_loss_14d_ema_usd,lth,sent,sent_loss_ema,14d,usd,Holder Cohorts,lth_sent_in_loss,Holder Cohorts | root=lth | sub_root=sent | type=sent_loss_ema | time=14d | unit=usd
lth_sent_in_loss_btc,lth,sent,sent_loss,spot,btc,Holder Cohorts,lth_sent_in_loss,Holder Cohorts | root=lth | sub_root=sent | type=sent_loss | time=spot | unit=btc
lth_sent_in_loss_btc_cumulative,lth,sent,sent_loss_cumulative,spot,btc,Holder Cohorts,lth_sent_in_loss_btc_cumulative,Holder Cohorts | root=lth | sub_root=sent | type=sent_loss_cumulative | time=spot | unit=btc
lth_sent_in_loss_cumulative,lth,sent,sent_loss_cumulative,spot,none,Holder Cohorts,lth_sent_in_loss_cumulative,Holder Cohorts | root=lth | sub_root=sent | type=sent_loss_cumulative | time=spot | unit=none
lth_sent_in_loss_usd,lth,sent,sent_loss,spot,usd,Holder Cohorts,lth_sent_in_loss,Holder Cohorts | root=lth | sub_root=sent | type=sent_loss | time=spot | unit=usd
lth_sent_in_loss_usd_cumulative,lth,sent,sent_loss_cumulative,spot,usd,Holder Cohorts,lth_sent_in_loss_usd_cumulative,Holder Cohorts | root=lth | sub_root=sent | type=sent_loss_cumulative | time=spot | unit=usd
lth_sent_in_profit,lth,sent,sent_profit,spot,none,Holder Cohorts,lth_sent_in_profit,Holder Cohorts | root=lth | sub_root=sent | type=sent_profit | time=spot | unit=none
lth_sent_in_profit_14d_ema,lth,sent,sent_profit_ema,14d,none,Holder Cohorts,lth_sent_in_profit,Holder Cohorts | root=lth | sub_root=sent | type=sent_profit_ema | time=14d | unit=none
lth_sent_in_profit_14d_ema_btc,lth,sent,sent_profit_ema,14d,btc,Holder Cohorts,lth_sent_in_profit,Holder Cohorts | root=lth | sub_root=sent | type=sent_profit_ema | time=14d | unit=btc
lth_sent_in_profit_14d_ema_usd,lth,sent,sent_profit_ema,14d,usd,Holder Cohorts,lth_sent_in_profit,Holder Cohorts | root=lth | sub_root=sent | type=sent_profit_ema | time=14d | unit=usd
lth_sent_in_profit_btc,lth,sent,sent_profit,spot,btc,Holder Cohorts,lth_sent_in_profit,Holder Cohorts | root=lth | sub_root=sent | type=sent_profit | time=spot | unit=btc
lth_sent_in_profit_btc_cumulative,lth,sent,sent_profit_cumulative,spot,btc,Holder Cohorts,lth_sent_in_profit_btc_cumulative,Holder Cohorts | root=lth | sub_root=sent | type=sent_profit_cumulative | time=spot | unit=btc
lth_sent_in_profit_cumulative,lth,sent,sent_profit_cumulative,spot,none,Holder Cohorts,lth_sent_in_profit_cumulative,Holder Cohorts | root=lth | sub_root=sent | type=sent_profit_cumulative | time=spot | unit=none
lth_sent_in_profit_usd,lth,sent,sent_profit,spot,usd,Holder Cohorts,lth_sent_in_profit,Holder Cohorts | root=lth | sub_root=sent | type=sent_profit | time=spot | unit=usd
lth_sent_in_profit_usd_cumulative,lth,sent,sent_profit_cumulative,spot,usd,Holder Cohorts,lth_sent_in_profit_usd_cumulative,Holder Cohorts | root=lth | sub_root=sent | type=sent_profit_cumulative | time=spot | unit=usd
lth_sent_usd,lth,sent,sent,spot,usd,Holder Cohorts,lth_sent,Holder Cohorts | root=lth | sub_root=sent | type=sent | time=spot | unit=usd
lth_sent_usd_cumulative,lth,sent,sent_cumulative,spot,usd,Holder Cohorts,lth_sent_usd_cumulative,Holder Cohorts | root=lth | sub_root=sent | type=sent_cumulative | time=spot | unit=usd
lth_sopr,lth,sopr,sopr,spot,none,Holder Cohorts,lth_sopr,Holder Cohorts | root=lth | sub_root=sopr | type=sopr | time=spot | unit=none
lth_sopr_30d_ema,lth,sopr,sopr_ema,30d,none,Holder Cohorts,lth_sopr,Holder Cohorts | root=lth | sub_root=sopr | type=sopr_ema | time=30d | unit=none
lth_sopr_7d_ema,lth,sopr,sopr_ema,7d,none,Holder Cohorts,lth_sopr,Holder Cohorts | root=lth | sub_root=sopr | type=sopr_ema | time=7d | unit=none
lth_spot_cost_basis_percentile,lth,spot,cost_basis,spot,none,Holder Cohorts,lth_spot_cost_basis_percentile,Holder Cohorts | root=lth | sub_root=spot | type=cost_basis | time=spot | unit=none
lth_spot_invested_capital_percentile,lth,spot,percentile,spot,none,Holder Cohorts,lth_spot_invested_capital_percentile,Holder Cohorts | root=lth | sub_root=spot | type=percentile | time=spot | unit=none
lth_supply,lth,supply,supply,spot,none,Holder Cohorts,lth_supply,Holder Cohorts | root=lth | sub_root=supply | type=supply | time=spot | unit=none
lth_supply_btc,lth,supply,supply,spot,btc,Holder Cohorts,lth_supply,Holder Cohorts | root=lth | sub_root=supply | type=supply | time=spot | unit=btc
lth_supply_halved,lth,supply,supply,spot,none,Holder Cohorts,lth_supply_halved,Holder Cohorts | root=lth | sub_root=supply | type=supply | time=spot | unit=none
lth_supply_halved_btc,lth,supply,supply,spot,btc,Holder Cohorts,lth_supply_halved,Holder Cohorts | root=lth | sub_root=supply | type=supply | time=spot | unit=btc
lth_supply_halved_usd,lth,supply,supply,spot,usd,Holder Cohorts,lth_supply_halved,Holder Cohorts | root=lth | sub_root=supply | type=supply | time=spot | unit=usd
lth_supply_in_loss,lth,supply,supply_loss,spot,none,Holder Cohorts,lth_supply_in_loss,Holder Cohorts | root=lth | sub_root=supply | type=supply_loss | time=spot | unit=none
lth_supply_in_loss_btc,lth,supply,supply_loss,spot,btc,Holder Cohorts,lth_supply_in_loss,Holder Cohorts | root=lth | sub_root=supply | type=supply_loss | time=spot | unit=btc
lth_supply_in_loss_rel_to_circulating_supply,lth,supply,supply_loss_supply,spot,none,Holder Cohorts,lth_supply_in_loss_rel_to_circulating_supply,Holder Cohorts | root=lth | sub_root=supply | type=supply_loss_supply | time=spot | unit=none
lth_supply_in_loss_rel_to_own_supply,lth,supply,supply_loss_supply,spot,none,Holder Cohorts,lth_supply_in_loss_rel_to_own_supply,Holder Cohorts | root=lth | sub_root=supply | type=supply_loss_supply | time=spot | unit=none
lth_supply_in_loss_usd,lth,supply,supply_loss,spot,usd,Holder Cohorts,lth_supply_in_loss,Holder Cohorts | root=lth | sub_root=supply | type=supply_loss | time=spot | unit=usd
lth_supply_in_profit,lth,supply,supply_profit,spot,none,Holder Cohorts,lth_supply_in_profit,Holder Cohorts | root=lth | sub_root=supply | type=supply_profit | time=spot | unit=none
lth_supply_in_profit_btc,lth,supply,supply_profit,spot,btc,Holder Cohorts,lth_supply_in_profit,Holder Cohorts | root=lth | sub_root=supply | type=supply_profit | time=spot | unit=btc
lth_supply_in_profit_rel_to_circulating_supply,lth,supply,supply_profit_supply,spot,none,Holder Cohorts,lth_supply_in_profit_rel_to_circulating_supply,Holder Cohorts | root=lth | sub_root=supply | type=supply_profit_supply | time=spot | unit=none
lth_supply_in_profit_rel_to_own_supply,lth,supply,supply_profit_supply,spot,none,Holder Cohorts,lth_supply_in_profit_rel_to_own_supply,Holder Cohorts | root=lth | sub_root=supply | type=supply_profit_supply | time=spot | unit=none
lth_supply_in_profit_usd,lth,supply,supply_profit,spot,usd,Holder Cohorts,lth_supply_in_profit,Holder Cohorts | root=lth | sub_root=supply | type=supply_profit | time=spot | unit=usd
lth_supply_rel_to_circulating_supply,lth,supply,supply_supply,spot,none,Holder Cohorts,lth_supply_rel_to_circulating_supply,Holder Cohorts | root=lth | sub_root=supply | type=supply_supply | time=spot | unit=none
lth_supply_usd,lth,supply,supply,spot,usd,Holder Cohorts,lth_supply,Holder Cohorts | root=lth | sub_root=supply | type=supply | time=spot | unit=usd
lth_total_realized_pnl,lth,total,pnl,spot,none,Holder Cohorts,lth_total_realized_pnl,Holder Cohorts | root=lth | sub_root=total | type=pnl | time=spot | unit=none
lth_total_unrealized_pnl,lth,total,pnl,spot,none,Holder Cohorts,lth_total_unrealized_pnl,Holder Cohorts | root=lth | sub_root=total | type=pnl | time=spot | unit=none
lth_unrealized_loss,lth,unrealized,loss,spot,none,Holder Cohorts,lth_unrealized_loss,Holder Cohorts | root=lth | sub_root=unrealized | type=loss | time=spot | unit=none
lth_unrealized_loss_rel_to_market_cap,lth,unrealized,loss_cap,spot,none,Holder Cohorts,lth_unrealized_loss_rel_to_market_cap,Holder Cohorts | root=lth | sub_root=unrealized | type=loss_cap | time=spot | unit=none
lth_unrealized_loss_rel_to_own_market_cap,lth,unrealized,loss_cap,spot,none,Holder Cohorts,lth_unrealized_loss_rel_to_own_market_cap,Holder Cohorts | root=lth | sub_root=unrealized | type=loss_cap | time=spot | unit=none
lth_unrealized_loss_rel_to_own_total_unrealized_pnl,lth,unrealized,loss_pnl,spot,none,Holder Cohorts,lth_unrealized_loss_rel_to_own_total_unrealized_pnl,Holder Cohorts | root=lth | sub_root=unrealized | type=loss_pnl | time=spot | unit=none
lth_unrealized_peak_regret,lth,unrealized,regret,spot,none,Holder Cohorts,lth_unrealized_peak_regret,Holder Cohorts | root=lth | sub_root=unrealized | type=regret | time=spot | unit=none
lth_unrealized_peak_regret_rel_to_market_cap,lth,unrealized,cap,spot,none,Holder Cohorts,lth_unrealized_peak_regret_rel_to_market_cap,Holder Cohorts | root=lth | sub_root=unrealized | type=cap | time=spot | unit=none
lth_unrealized_profit,lth,unrealized,profit,spot,none,Holder Cohorts,lth_unrealized_profit,Holder Cohorts | root=lth | sub_root=unrealized | type=profit | time=spot | unit=none
