start_date,end_date,day_index,date,price_usd,weight
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,0.0,2020-01-01T00:00:00.000000,7174.329999999767,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,1.0,2020-01-02T00:00:00.000000,6949.219999999743,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,2.0,2020-01-03T00:00:00.000000,7334.449999999721,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,3.0,2020-01-04T00:00:00.000000,7347.499999999797,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,4.0,2020-01-05T00:00:00.000000,7340.869999999827,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,5.0,2020-01-06T00:00:00.000000,7778.999999999813,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,6.0,2020-01-07T00:00:00.000000,8158.519999999709,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,7.0,2020-01-08T00:00:00.000000,8033.249999999657,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,8.0,2020-01-09T00:00:00.000000,7814.369999999925,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,9.0,2020-01-10T00:00:00.000000,8169.999999999977,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,10.0,2020-01-11T00:00:00.000000,8023.729999999963,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,11.0,2020-01-12T00:00:00.000000,8172.269999999736,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,12.0,2020-01-13T00:00:00.000000,8123.0099999999165,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,13.0,2020-01-14T00:00:00.000000,8869.349999999808,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,14.0,2020-01-15T00:00:00.000000,8815.669999999782,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,15.0,2020-01-16T00:00:00.000000,8714.98999999987,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,16.0,2020-01-17T00:00:00.000000,8908.13999999957,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,17.0,2020-01-18T00:00:00.000000,8917.839999999758,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,18.0,2020-01-19T00:00:00.000000,8690.999999999894,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,19.0,2020-01-20T00:00:00.000000,8630.82999999946,0.0027397260273972603
2020-01-01T00:00:00.000000,2020-12-30T00:00:00.000000,20.0,2020-01-21T00:00:00.000000,8725.479999999561,0.0027397260273972603
