start_date,end_date,day_index,date,price_usd,weight
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,0.0,2019-01-01T00:00:00.000000,3808.8999999999714,0.002834973174908275
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,1.0,2019-01-02T00:00:00.000000,3897.0099999997346,0.003124795748206439
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,2.0,2019-01-03T00:00:00.000000,3785.199999999719,0.003943220847649845
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,3.0,2019-01-04T00:00:00.000000,3825.4399999998814,0.004913243756632617
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,4.0,2019-01-05T00:00:00.000000,3798.2099999994434,0.005361724972049389
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,5.0,2019-01-06T00:00:00.000000,4044.5099999995177,0.0052228954340681364
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,6.0,2019-01-07T00:00:00.000000,4006.0099999998247,0.004399552749914105
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,7.0,2019-01-08T00:00:00.000000,3990.979999999701,0.0047658441390053576
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,8.0,2019-01-09T00:00:00.000000,4003.5499999997546,0.00508834382927789
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,9.0,2019-01-10T00:00:00.000000,3626.119999999851,0.005337468764245188
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,10.0,2019-01-11T00:00:00.000000,3633.9999999999104,0.005472255745798408
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,11.0,2019-01-12T00:00:00.000000,3619.3199999994868,0.005539075519424379
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,12.0,2019-01-13T00:00:00.000000,3514.2399999998966,0.005636413418817446
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,13.0,2019-01-14T00:00:00.000000,3669.999999999493,0.005685216042803048
2019-01-01T00:00:00.000000,2019-12-31T00:00:00.000000,14.0,2019-01-15T00:00:00.000000,3579.9999999994357,0.005748402532888997
